Stanox;Latitude;Longitude;CRS Code;NLCDesc;Station Name;Tiploc Code
87223;;;"''";"SINGAL W1047";"''";"''"
30043;;;"''";"SINGLETON SB";"''";"''"
89548;;;"''";"SINGLEWELL CROSSOVER";"''";"''"
89549;;;"''";"SINGLEWELL DEPOT";"''";"''"
89546;;;"''";"SINGLEWELL LOOP";"''";"''"
89550;;;"''";"SINGLEWELL UP SIDING";"''";"''"
69422;;;"''";"SITE OF FORMER BANBURY JCT";"''";"''"
89151;;;"''";"SITTINGBOURNE DN CARR SDGS";"''";"''"
89145;;;"''";"SITTINGBOURNE DOWN GOODS LOOP";"''";"''"
89143;;;"''";"SITTINGBOURNE MARCROFT";"''";"''"
89119;;;"''";"SITTINGBOURNE RIDHAM DOCK SDGS";"''";"''"
89150;;;"''";"SITTINGBOURNE SIG EV31";"''";"''"
89148;;;"''";"SITTINGBOURNE SIGNAL EV33";"''";"''"
89146;;;"''";"SITTINGBOURNE SIGNAL EV46";"''";"''"
47005;;;"''";"SIX MILE BOTTOM";"''";"''"
23109;;;"''";"SKELLOW JN";"''";"''"
23111;;;"''";"SKELLOW JN AMOCO";"''";"''"
16403;;;"''";"SKELTON BRIDGE";"''";"''"
30149;;;"''";"SKEW BRIDGE";"''";"''"
9532;;;"''";"SKIPTON BROUGHTON ROAD C.S.";"''";"''"
9536;;;"''";"SKIPTON DOWN STABLING SIDING";"''";"''"
9530;;;"''";"SKIPTON SIG L4046";"''";"''"
9524;;;"''";"SKIPTON STH JN SIG L4031";"''";"''"
9522;;;"''";"SKIPTON STH JN SIG L4549";"''";"''"
88427;;;"''";"SLADE GREEN COUNTRY EXIT";"''";"''"
88432;;;"''";"SLADE GREEN DEP LONDON END";"''";"''"
88504;;;"''";"SLADE GREEN DPT EAST HSHNT";"''";"''"
88428;;;"''";"SLADE GREEN UP SIDINGS";"''";"''"
32515;;;"''";"SLADE LANE JUNCTION";"''";"''"
15630;;;"''";"SLAG ROAD LEVEL CROSSING";"''";"''"
4097;;;"''";"SLATEFORD";"''";"''"
4098;;;"''";"SLATEFORD";"''";"''"
4103;;;"''";"SLATEFORD DEPOT";"''";"''"
4106;;;"''";"SLATEFORD JN";"''";"''"
4104;;;"''";"SLATEFORD SIGNAL ES972";"''";"''"
44200;;;"''";"SLEAFORD EAST JN";"''";"''"
46001;;;"''";"SLEAFORD NORTH JN";"''";"''"
44114;;;"''";"SLEAFORD SOUTH JN";"''";"''"
44115;;;"''";"SLEAFORD TAMPER SIDING";"''";"''"
44116;;;"''";"SLEAFORD UP SIDING";"''";"''"
56304;;;"''";"SLEIGHTS SIGNALBOX";"''";"''"
1136;;;"''";"SLOCHD (SUMMIT) XNG LOOP";"''";"''"
73833;;;"''";"SLOUGH ESTATES (SHELL)";"''";"''"
73820;;;"''";"SLOUGH SIG S161";"''";"''"
73821;;;"''";"SLOUGH SIG T3538";"''";"''"
73832;;;"''";"SLOUGH STOKE POGES LANE";"''";"''"
73831;;;"''";"SLOUGH WEST";"''";"''"
66423;;;"''";"SMALL HEATH LAFARGE AGGREGATES";"''";"''"
66466;;;"''";"SMALL HEATH LAFARGE GBRF";"''";"''"
9515;;;"''";"SMARDALE VIADUCT";"''";"''"
3013;;;"''";"SMD HILLSIDE DISTILLERY";"''";"''"
12108;;;"''";"SMEAFIELD";"''";"''"
89746;;;"''";"SMEETH SIGNAL AD719";"''";"''"
65908;;;"''";"SMETHWICK WEST";"''";"''"
87241;;;"''";"SMITHFIELD C H S";"''";"''"
7258;;;"''";"SMITHY LYE";"''";"''"
46289;;;"''";"SNAILWELL GROUND FRM 1182";"''";"''"
46281;;;"''";"SNAILWELL SDGS.";"''";"''"
46288;;;"''";"SNAILWELL SIDINGS GBRF";"''";"''"
49120;;;"''";"SNAPE";"''";"''"
55252;;;"''";"SNEINTON L.C.";"''";"''"
46276;;;"''";"SOHAM";"''";"''"
65828;;;"''";"SOHO M&EE MAINTENANCE DEPOT";"''";"''"
88525;;;"''";"SOLE STREET SIGNAL 4013";"''";"''"
744;;;"''";"SOMAIN  (FRANCE)";"''";"''"
89373;;;"''";"SOMERHILL TUNNEL";"''";"''"
82304;;;"''";"SOMERTON ENGINEERS";"''";"''"
82305;;;"''";"SOMERTON VIADUCT";"''";"''"
86936;;;"''";"SORTING SIDINGS";"''";"''"
86605;;;"''";"SOTON DKS BERKELEY HANDLING";"''";"''"
86604;;;"''";"SOTON W DOCKS BERTH 109";"''";"''"
61141;;;"''";"SOULDROP";"''";"''"
72257;;;"''";"SOUTH ACTON JN";"''";"''"
15624;;;"''";"SOUTH BANK JN.";"''";"''"
15641;;;"''";"SOUTH BANK LACKENBY";"''";"''"
15640;;;"''";"SOUTH BANK LACKENBY (METALS)";"''";"''"
15629;;;"''";"SOUTH BANK TEES DOCK (DRS)";"''";"''"
88396;;;"''";"SOUTH BERMONDSEY JN";"''";"''"
46019;;;"''";"SOUTH DROVE";"''";"''"
12411;;;"''";"SOUTH GOSFORTH";"''";"''"
14040;;;"''";"SOUTH HYLTON";"''";"''"
40238;;;"''";"SOUTH JN";"''";"''"
70105;;;"''";"SOUTH JN";"''";"''"
42147;;;"''";"SOUTH JN";"''";"''"
62016;;;"''";"SOUTH JN";"''";"''"
42143;;;"''";"SOUTH JN NTH STAFF JN";"''";"''"
11722;;;"''";"SOUTH JN U.G.L.";"''";"''"
70310;;;"''";"SOUTH JUNCTION";"''";"''"
86097;;;"''";"SOUTH JUNCTION";"''";"''"
59323;;;"''";"SOUTH JUNCTION";"''";"''"
65668;;;"''";"SOUTH JUNCTION";"''";"''"
56102;;;"''";"SOUTH JUNCTION";"''";"''"
35327;;;"''";"SOUTH JUNCTION";"''";"''"
59243;;;"''";"SOUTH JUNCTION";"''";"''"
47345;;;"''";"SOUTH JUNCTION";"''";"''"
37125;;;"''";"SOUTH JUNCTION";"''";"''"
65826;;;"''";"SOUTH JUNCTION";"''";"''"
43334;;;"''";"SOUTH JUNCTION";"''";"''"
63406;;;"''";"SOUTH JUNCTION";"''";"''"
66421;;;"''";"SOUTH JUNCTION";"''";"''"
89444;;;"''";"SOUTH JUNCTION";"''";"''"
32557;;;"''";"SOUTH JUNCTION";"''";"''"
35137;;;"''";"SOUTH JUNCTION";"''";"''"
71041;;;"''";"SOUTH JUNCTION";"''";"''"
33999;;;"''";"SOUTH JUNCTION";"''";"''"
61010;;;"''";"SOUTH JUNCTION";"''";"''"
55213;;;"''";"SOUTH JUNCTION";"''";"''"
59022;;;"''";"SOUTH JUNCTION";"''";"''"
63449;;;"''";"SOUTH JUNCTION";"''";"''"
63018;;;"''";"SOUTH JUNCTION SIGNAL BOX";"''";"''"
72265;;;"''";"SOUTH KENSINGTON LT";"''";"''"
18076;;;"''";"SOUTH KIRKBY JN";"''";"''"
46248;;;"''";"SOUTH LYNN";"''";"''"
74337;;;"''";"SOUTH MARSTON EURO TERMINAL";"''";"''"
73429;;;"''";"SOUTH RUISLIP ME76";"''";"''"
73419;;;"''";"SOUTH RUISLIP SIG ME67R";"''";"''"
51556;;;"''";"SOUTH TOTTENHAM SIG S16";"''";"''"
51560;;;"''";"SOUTH TOTTENHAM SIG S17";"''";"''"
51559;;;"''";"SOUTH TOTTENHAM SIG S19";"''";"''"
42138;;;"''";"SOUTH YARD (COAL SDG) DRS";"''";"''"
42141;;;"''";"SOUTH YARD CHS";"''";"''"
73668;;;"''";"SOUTHALL DMU DEPOT";"''";"''"
73665;;;"''";"SOUTHALL EAST JN";"''";"''"
73666;;;"''";"SOUTHALL TERMINAL COMPLEX";"''";"''"
73660;;;"''";"SOUTHALL W LOOP & B'FORD SDGS";"''";"''"
73664;;;"''";"SOUTHALL WCR";"''";"''"
73667;;;"''";"SOUTHALL WEST JN";"''";"''"
69405;;;"''";"SOUTHAM ROAD";"''";"''"
86503;;;"''";"SOUTHAMPTON BEVOIS PARK SIDING";"''";"''"
86514;;;"''";"SOUTHAMPTON DOCK GATES";"''";"''"
86603;;;"''";"SOUTHAMPTON DOCKS F.L.T.";"''";"''"
86601;;;"''";"SOUTHAMPTON DOCKS NLU";"''";"''"
86524;;;"''";"SOUTHAMPTON DOWN GOODS LP";"''";"''"
86516;;;"''";"SOUTHAMPTON EASTERN DOCKS";"''";"''"
86517;;;"''";"SOUTHAMPTON EASTERN DOCKS C&W";"''";"''"
86515;;;"''";"SOUTHAMPTON HOVERPORT";"''";"''"
86530;;;"''";"SOUTHAMPTON M.C.T. EWS";"''";"''"
86532;;;"''";"SOUTHAMPTON M.C.T. L.H.S.";"''";"''"
86529;;;"''";"SOUTHAMPTON MILLBROOK F/LNR.TL";"''";"''"
86519;;;"''";"SOUTHAMPTON SIGNAL E942";"''";"''"
86504;;;"''";"SOUTHAMPTON UP YARD (FL)";"''";"''"
86607;;;"''";"SOUTHAMPTON W DOCKS";"''";"''"
86602;;;"''";"SOUTHAMPTON WESTERN DOCKS";"''";"''"
74265;;;"''";"SOUTHCOTE JN";"''";"''"
50299;;;"''";"SOUTHEN VIC DOWN SIDING SOUTH";"''";"''"
50312;;;"''";"SOUTHEND VIC DOWN SIDING NORTH";"''";"''"
50310;;;"''";"SOUTHEND VIC P O TERMINAL";"''";"''"
50297;;;"''";"SOUTHEND VIC UP SIDING NORTH";"''";"''"
50298;;;"''";"SOUTHEND VIC UP SIDING SOUTH";"''";"''"
88224;;;"''";"SOUTHERHAM JUNCTION";"''";"''"
87254;;;"''";"SOUTHFIELDS";"''";"''"
89542;;;"''";"SOUTHFLEET CROSSOVER";"''";"''"
89540;;;"''";"SOUTHFLEET JUNCTION";"''";"''"
35002;;;"''";"SOUTHPORT DERBY ROAD";"''";"''"
9306;;;"''";"SOUTHWAITE";"''";"''"
88394;;;"''";"SOUTHWARK BRIDGE JUNCTION";"''";"''"
88408;;;"''";"SPA ROAD JUNCTION";"''";"''"
46015;;;"''";"SPALDING UP SIDINGS";"''";"''"
6026;;;"''";"SPEAN BRIDGE C.E.";"''";"''"
19005;;;"''";"SPEETON";"''";"''"
36331;;;"''";"SPEKE (SHUNTERS)";"''";"''"
36328;;;"''";"SPEKE JN";"''";"''"
36179;;;"''";"SPEKELAND ROAD";"''";"''"
36178;;;"''";"SPEKELAND ROAD F D LIVERPOOL";"''";"''"
45098;;;"''";"SPITAL SDGS";"''";"''"
77103;;;"''";"SPLOTT JUNCTION";"''";"''"
19127;;;"''";"SPRING BANK NORTH JN";"''";"''"
19129;;;"''";"SPRING BANK SOUTH JN";"''";"''"
6508;;;"''";"SPRINGBURN";"''";"''"
88711;;;"''";"SPRINGHEAD JUNCTION (CTRL)";"''";"''"
35152;;;"''";"SPRINGS BRANCH JUNCTION";"''";"''"
17036;;;"''";"SPRINGS JN";"''";"''"
18486;;;"''";"SPRINGWOOD JN";"''";"''"
3131;;;"''";"SS";"''";"''"
63202;;;"''";"ST ALBANS CENTRE SIDINGS";"''";"''"
66331;;;"''";"ST ANDREWS JN SIG SY92";"''";"''"
66323;;;"''";"ST ANDREWS JUNCTION (WEST MIDS";"''";"''"
81232;;;"''";"ST ANDREWS RD SIGNAL BOX  BRX";"''";"''"
85302;;;"''";"ST AUSTELL CE";"''";"''"
85218;;;"''";"ST BLAZEY";"''";"''"
85221;;;"''";"ST BLAZEY C&W";"''";"''"
85217;;;"''";"ST BLAZEY HENRY ORCHARD & SONS";"''";"''"
85222;;;"''";"ST BLAZEY TRACTION MTCE";"''";"''"
85220;;;"''";"ST BLAZEY YARD";"''";"''"
84293;;;"''";"ST BUDEAUX JN.";"''";"''"
80425;;;"''";"ST CLEARS CROSSING";"''";"''"
86500;;;"''";"ST DENYS SIGNAL 904";"''";"''"
85722;;;"''";"ST ERTH CE";"''";"''"
85720;;;"''";"ST ERTH SIGNAL SE10";"''";"''"
78601;;;"''";"ST FAGANS LEVEL CROSSING";"''";"''"
35407;;;"''";"ST HELENS DOWN GOODS LOOP";"''";"''"
87336;;;"''";"ST HELIER GROUND FRAME";"''";"''"
88282;;;"''";"ST LEO RAILWAY ENGINEERING LTD";"''";"''"
88276;;;"''";"ST LEONARDS CET POINT";"''";"''"
88280;;;"''";"ST LEONARDS ENG LTD (GBRF)";"''";"''"
88292;;;"''";"ST LEONARDS SHUNT NECK";"''";"''"
88277;;;"''";"ST LEONARDS SIGNAL BJ64";"''";"''"
35005;;;"''";"ST LUKES JUNCTION";"''";"''"
88485;;;"''";"ST MARY CRAY JUNCTION";"''";"''"
45403;;;"''";"ST NEOTS SIGNAL P21";"''";"''"
45401;;;"''";"ST NEOTS SOUTH";"''";"''"
45404;;;"''";"ST NEOTS UP SIDING";"''";"''"
63622;;;"''";"ST PANCRAS CAMLEY ST JN";"''";"''"
63632;;;"''";"ST PANCRAS CANAL TUNNEL JN";"''";"''"
63627;;;"''";"ST PANCRAS MAINT SDG CONNEXION";"''";"''"
63619;;;"''";"ST PANCRAS MNTCE SDG";"''";"''"
81524;;;"''";"ST PHILIPS MARSH DMU TMD";"''";"''"
81523;;;"''";"ST PHILIPS MARSH FUELLING";"''";"''"
84435;;;"''";"ST PINNOCK VIADUCT EAST";"''";"''"
133;;;"''";"ST POLTEN";"''";"''"
12725;;;"''";"ST. JAMES (NEWCASTLE)";"''";"''"
46029;;;"''";"ST. JAMES DEEPING";"''";"''"
68162;;;"''";"ST. MARY'S LEVEL CROSSING";"''";"''"
23303;;;"''";"ST.CATHERINES JN.";"''";"''"
23444;;;"''";"ST.JAMES JN.";"''";"''"
14039;;;"''";"STADIUM";"''";"''"
43323;;;"''";"STAFFORD ARRIVAL SDG 1 & 2";"''";"''"
43327;;;"''";"STAFFORD DOXEY JUNCTION";"''";"''"
43319;;;"''";"STAFFORD NO 4";"''";"''"
43312;;;"''";"STAFFORD NO 5";"''";"''"
43320;;;"''";"STAFFORD NORTH JN";"''";"''"
65039;;;"''";"STAFFORD ROAD JUNCTION";"''";"''"
43338;;;"''";"STAFFORD SOUTH JN";"''";"''"
43322;;;"''";"STAFFORD TRENT VALLEY JN";"''";"''"
87088;;;"''";"STAINES SIDINGS ENT-EXIT";"''";"''"
87079;;;"''";"STAINES SIGNAL F467";"''";"''"
87118;;;"''";"STAINES SIGNAL F478";"''";"''"
44047;;;"''";"STAINTON";"''";"''"
9145;;;"''";"STAINTON JN";"''";"''"
32114;;;"''";"STALYBRIDGE SIG SE7025";"''";"''"
32112;;;"''";"STALYBRIDGE SIG SE7035";"''";"''"
32116;;;"''";"STALYBRIDGE SIG SE7048";"''";"''"
66426;;;"''";"STANDARD GAUGE STEAM TRUST";"''";"''"
68137;;;"''";"STANDISH JN";"''";"''"
42310;;;"''";"STANDON BRIDGE";"''";"''"
3110;;;"''";"STANLEY (PERTH)";"''";"''"
38376;;;"''";"STANLOW & T SIG.ST40";"''";"''"
29010;;;"''";"STANSFIELD HALL JUNCTION";"''";"''"
47348;;;"''";"STANSTED AIRPORT SIG L1201";"''";"''"
47350;;;"''";"STANSTED AIRPORT SIG L1202";"''";"''"
47349;;;"''";"STANSTED AIRPORT SIG L1366";"''";"''"
47347;;;"''";"STANSTED COOPERS LANE JUNCTION";"''";"''"
47343;;;"''";"STANSTED DOWN GOODS LOOP";"''";"''"
47341;;;"''";"STANSTED OIL SIDING";"''";"''"
56558;;;"''";"STANTON GATE FLHH";"''";"''"
38131;;;"''";"STANTON GROVE";"''";"''"
56557;;;"''";"STANTON PLC";"''";"''"
56571;;;"''";"STAPLEFORD & SANDIACRE";"''";"''"
56570;;;"''";"STAPLEFORD & SANDIACRE";"''";"''"
50336;;;"''";"STATION ACCESS.";"''";"''"
29151;;;"''";"STATION HOLDING SDGS";"''";"''"
63209;;;"''";"STATION JUNCTION";"''";"''"
35114;;;"''";"STATION JUNCTION";"''";"''"
32204;;;"''";"STATION JUNCTION";"''";"''"
62423;;;"''";"STATION JUNCTION";"''";"''"
57409;;;"''";"STATION NORTH JN";"''";"''"
9535;;;"''";"STATION NORTH JUNCTION";"''";"''"
55511;;;"''";"STAYTHORPE CROSSING";"''";"''"
11522;;;"''";"STEAMTOWN RAILWAY MUSEUM";"''";"''"
7481;;;"''";"STEELE E G";"''";"''"
76104;;;"''";"STEELWORKS EAST (LLANWERN)";"''";"''"
42117;;;"''";"STEELWORKS SIGNAL BOX";"''";"''"
76105;;;"''";"STEELWORKS WEST (LLANWERN)";"''";"''"
34232;;;"''";"STEETLEY (BRIGGS SDG)";"''";"''"
14216;;;"''";"STEETLEY MAGNESITE";"''";"''"
15112;;;"''";"STEETLEY MAGNESITE";"''";"''"
57462;;;"''";"STENSON GPL DY306";"''";"''"
57458;;;"''";"STENSON JUNCTION";"''";"''"
4825;;;"''";"STENTON G S P";"''";"''"
53226;;;"''";"STEVENAGE LANGLEY";"''";"''"
53220;;;"''";"STEVENAGE UP FAST SIG 656";"''";"''"
8122;;;"''";"STEVENSTON ARDEER";"''";"''"
8124;;;"''";"STEVENSTON DOWN GOODS LOOP";"''";"''"
74324;;;"''";"STEVENTON BRX";"''";"''"
42165;;;"''";"STEVENTON BULK STORAGE";"''";"''"
87235;;;"''";"STEWARTS LANE - DAYS";"''";"''"
87237;;;"''";"STEWARTS LANE BERTHING SDGS";"''";"''"
87187;;;"''";"STEWARTS LANE DPT UP LOOP";"''";"''"
87234;;;"''";"STEWARTS LANE JUNCTION";"''";"''"
87272;;;"''";"STEWARTS LANE SIG VS567";"''";"''"
87273;;;"''";"STEWARTS LANE SIG VS569";"''";"''"
87274;;;"''";"STEWARTS LANE TARMAC GBRF";"''";"''"
51557;;;"''";"STH TOTTENHAM ADVANCE SIG";"''";"''"
15135;;;"''";"STILLINGTON";"''";"''"
3402;;;"''";"STIRLING MIDDLE";"''";"''"
3403;;;"''";"STIRLING NORTH";"''";"''"
3404;;;"''";"STIRLING S & D LINES";"''";"''"
3405;;;"''";"STIRLING SIDINGS";"''";"''"
3406;;;"''";"STIRLING U.P.L.";"''";"''"
87901;;;"''";"STOATS NEST JN";"''";"''"
73796;;;"''";"STOCKLEY BRIDGE JN";"''";"''"
73799;;;"''";"STOCKLEY JUNCTION";"''";"''"
32532;;;"''";"STOCKPORT VIADUCT";"''";"''"
25382;;;"''";"STOCKSBRIDGE WORKS";"''";"''"
15225;;;"''";"STOCKTON";"''";"''"
15226;;;"''";"STOCKTON 907 SIG";"''";"''"
15229;;;"''";"STOCKTON CUT JUNCTION";"''";"''"
40008;;;"''";"STOCKTON HAULAGE";"''";"''"
8649;;;"''";"STOCKTON HAULAGE";"''";"''"
40003;;;"''";"STOCKTON HAULAGE (NO 2 C S )";"''";"''"
15221;;;"''";"STOCKTON THOMPSON (DC)*";"''";"''"
15222;;;"''";"STOCKTON THOMPSON (DRS)";"''";"''"
15228;;;"''";"STOCKTON THOMPSON GBRF";"''";"''"
83116;;;"''";"STOKE CANON LC";"''";"''"
81110;;;"''";"STOKE GIFFORD (FHH)";"''";"''"
81119;;;"''";"STOKE GIFFORD IEP DEPOT";"''";"''"
81113;;;"''";"STOKE GIFFORD LOCO MTENCE DEP0";"''";"''"
81111;;;"''";"STOKE GIFFORD SIDINGS";"''";"''"
81117;;;"''";"STOKE GIFFORD SIG B589";"''";"''"
81123;;;"''";"STOKE GIFFORD SIGNAL 506";"''";"''"
81115;;;"''";"STOKE GIFFORD WAGON MAINT DEP";"''";"''"
81114;;;"''";"STOKE GIFFORD/BRISTOL";"''";"''"
43116;;;"''";"STOKE GRANVILLE SIDINGS";"''";"''"
70323;;;"''";"STOKE HAMMOND";"''";"''"
43222;;;"''";"STOKE JN";"''";"''"
43223;;;"''";"STOKE NORTH WEST YARD";"''";"''"
43224;;;"''";"STOKE NORTH WEST YD REVERSE";"''";"''"
43210;;;"''";"STOKE ON TRENT NORTH";"''";"''"
43216;;;"''";"STOKE SIGNAL 271";"''";"''"
43217;;;"''";"STOKE SIGNAL 439";"''";"''"
43218;;;"''";"STOKE SIGNAL 462";"''";"''"
43219;;;"''";"STOKE SIGNAL 527";"''";"''"
43213;;;"''";"STOKE SIGNAL 534";"''";"''"
43214;;;"''";"STOKE SIGNAL 540";"''";"''"
44999;;;"''";"STOKE TUNNEL";"''";"''"
43208;;;"''";"STOKE-ON-TRENT CLIFFE VALE RP";"''";"''"
43307;;;"''";"STONE JUNCTION";"''";"''"
43303;;;"''";"STONE MEAFORD SDGS";"''";"''"
43300;;;"''";"STONE SIG S505";"''";"''"
43301;;;"''";"STONE SIG S510";"''";"''"
46214;;;"''";"STONEA";"''";"''"
72032;;;"''";"STONEBRIDGE PARK DEPOT";"''";"''"
72035;;;"''";"STONEBRIDGE PARK SIG WS32";"''";"''"
72034;;;"''";"STONEBRIDGE PARK SIGNAL WS36";"''";"''"
2117;;;"''";"STONEHAVEN SIGNAL SV40";"''";"''"
2114;;;"''";"STONEHAVEN SOUTH";"''";"''"
4608;;;"''";"STORAGE SERVICES (LEITH) LTD";"''";"''"
78207;;;"''";"STORMSTOWN JUNCTION";"''";"''"
79787;;;"''";"STORMY";"''";"''"
79786;;;"''";"STORMY DOWN GOODS LOOP";"''";"''"
79788;;;"''";"STORMY UP GOODS LOOP";"''";"''"
65920;;;"''";"STOURBRIDGE JN DEPOT";"''";"''"
65930;;;"''";"STOURBRIDGE JN GOODS LOOP";"''";"''"
65921;;;"''";"STOURBRIDGE JN HEADSHUNT";"''";"''"
65931;;;"''";"STOURBRIDGE JN SDGS";"''";"''"
65940;;;"''";"STOURBRIDGE NORTH JN";"''";"''"
17180;;;"''";"STOURTON DOWN SIDING";"''";"''"
17186;;;"''";"STOURTON DOWN SIDINGS";"''";"''"
17182;;;"''";"STOURTON JN";"''";"''"
17177;;;"''";"STOURTON JN REVERSE";"''";"''"
17185;;;"''";"STOURTON LEEDS";"''";"''"
17176;;;"''";"STOURTON NECK";"''";"''"
17187;;;"''";"STOURTON SIGNAL S921";"''";"''"
17188;;;"''";"STOURTON SIGNAL S930";"''";"''"
44015;;;"''";"STOW PARK";"''";"''"
70135;;;"''";"STOWE HILL TUNNEL";"''";"''"
49015;;;"''";"STOWMARKET SIGNAL COL 1385";"''";"''"
8651;;;"''";"STRANRAER TOWN";"''";"''"
8650;;;"''";"STRANRAER YARD G.F.";"''";"''"
14227;;;"''";"STRANTON JUNCTION";"''";"''"
767;;;"''";"STRASBOURG HAUSBERGEN";"''";"''"
52220;;;"''";"STRATFORD FREIGHTLINERS LONDON";"''";"''"
52213;;;"''";"STRATFORD INTL E JN";"''";"''"
52217;;;"''";"STRATFORD INTL W JN";"''";"''"
52229;;;"''";"STRATFORD MARKET LONDON";"''";"''"
52230;;;"''";"STRATFORD SIG L249";"''";"''"
52218;;;"''";"STRATFORD SIGNAL L156";"''";"''"
52216;;;"''";"STRATFORD SIGNAL L251";"''";"''"
52223;;;"''";"STRATFORD SIGNAL L259";"''";"''"
52225;;;"''";"STRATFORD SIGNAL L261";"''";"''"
52231;;;"''";"STRATFORD SIGNAL L295";"''";"''"
52603;;;"''";"STRATFORD SIGNAL L5073";"''";"''"
52224;;;"''";"STRATFORD SIGNAL L68";"''";"''"
52204;;;"''";"STRATFORD SIGNAL L701";"''";"''"
52205;;;"''";"STRATFORD SIGNAL L703";"''";"''"
66450;;;"''";"STRATFORD-U-AVON EAST";"''";"''"
1085;;;"''";"STRATHCARRON C.E.";"''";"''"
87188;;;"''";"STRAWBERRY HILL SIG. F91";"''";"''"
89376;;;"''";"STRAWBERRY HILL TUNNEL";"''";"''"
87616;;;"''";"STREATHAM  NORTH JUNCTION";"''";"''"
87620;;;"''";"STREATHAM HILL UP SIDING";"''";"''"
87618;;;"''";"STREATHAM JUNCTION";"''";"''"
87617;;;"''";"STREATHAM STH JN SIG VC171";"''";"''"
65534;;;"''";"STREETLY SIG WR5433";"''";"''"
16235;;;"''";"STRENSALL SB";"''";"''"
57000;;;"''";"STRETTON";"''";"''"
88803;;;"''";"STROOD SHUNT SIGNAL NK1625";"''";"''"
88804;;;"''";"STROOD SHUNT SIGNAL NK1628";"''";"''"
88802;;;"''";"STROOD SHUNT SIGNAL NK1630";"''";"''"
1160;;;"''";"STRUAN";"''";"''"
58133;;;"''";"STUD FARM (FHH)";"''";"''"
61;;;"''";"STUTTGART HAFEN";"''";"''"
66422;;;"''";"STVA SDGS";"''";"''"
9023;;;"''";"SUBSIDIARY YARD";"''";"''"
3419;;;"''";"SUBSIDIARY YARD";"''";"''"
19170;;;"''";"SUBSIDIARY YARD";"''";"''"
6061;;;"''";"SUCCOTH VIADUCT";"''";"''"
76084;;;"''";"SUDBROOK PUMPING STATION";"''";"''"
17996;;;"''";"SUDFORTH LANE";"''";"''"
18011;;;"''";"SUDFORTH LANE";"''";"''"
17994;;;"''";"SUDFORTH LANE";"''";"''"
18002;;;"''";"SUDFORTH LANE";"''";"''"
18012;;;"''";"SUDFORTH LANE (FLHH)";"''";"''"
18010;;;"''";"SUDFORTH LANE SIGNAL BOX";"''";"''"
64704;;;"''";"SUGAR SIDINGS";"''";"''"
35611;;;"''";"SULLIVAN SIDING G.F.(ZENECA)";"''";"''"
70293;;;"''";"SUMMIT OF FLYOVER";"''";"''"
14032;;;"''";"SUNDERLAND MIDDLE SIDINGS";"''";"''"
62206;;;"''";"SUNDON SOUTH JN";"''";"''"
62207;;;"''";"SUNDON UP LOOP";"''";"''"
57451;;;"''";"SUNNYHILL";"''";"''"
7317;;;"''";"SUNNYSIDE JN";"''";"''"
87174;;;"''";"SURBITON SIGNAL WK1104";"''";"''"
87176;;;"''";"SURBITON SIGNAL WK1106";"''";"''"
87175;;;"''";"SURBITON SIGNAL WK534";"''";"''"
87576;;;"''";"SURREY CANAL ROAD";"''";"''"
87574;;;"''";"SURREY QUAYS SILWOOD JN";"''";"''"
82348;;;"''";"SUTTON BINGHAM";"''";"''"
64236;;;"''";"SUTTON BRIDGE JN SIG 15";"''";"''"
64238;;;"''";"SUTTON BRIDGE JN SIG 34";"''";"''"
64231;;;"''";"SUTTON BRIDGE JUNCTION";"''";"''"
65531;;;"''";"SUTTON PARK";"''";"''"
87672;;;"''";"SUTTON SIGNAL VC195";"''";"''"
36515;;;"''";"SUTTON WEAVER";"''";"''"
57804;;;"''";"SWADLINCOTE GROUND FRAME";"''";"''"
58031;;;"''";"SWAINS PARK OPENCAST D.P.";"''";"''"
48993;;;"''";"SWAINSTHORPE LEVEL CROSSING";"''";"''"
13514;;;"''";"SWALWELL JUNCTION";"''";"''"
29134;;;"''";"SWAN SIDE VIADUCT";"''";"''"
86969;;;"''";"SWANAGE";"''";"''"
86957;;;"''";"SWANAGE LMD (GBRf)";"''";"''"
86958;;;"''";"SWANAGE RAILWAY MOTALA GF";"''";"''"
70312;;;"''";"SWANBOURNE SIDINGS";"''";"''"
88496;;;"''";"SWANLEY SIGNAL VS631";"''";"''"
88520;;;"''";"SWANLEY SIGNAL VS636";"''";"''"
88511;;;"''";"SWANLEY SIGNAL VS638";"''";"''"
58037;;;"''";"SWANNINGTON L.C.";"''";"''"
79230;;;"''";"SWANSEA BURROWS SDGS";"''";"''"
79229;;;"''";"SWANSEA BURROWS SS";"''";"''"
79222;;;"''";"SWANSEA DOCKS";"''";"''"
79224;;;"''";"SWANSEA DOCKS ABP SHIPMENT";"''";"''"
79303;;;"''";"SWANSEA LOOP EAST";"''";"''"
79306;;;"''";"SWANSEA LOOP WEST";"''";"''"
75005;;;"''";"SWINDON AUSTIN ROVER GROUP";"''";"''"
75007;;;"''";"SWINDON EMR DISPOSALS";"''";"''"
75003;;;"''";"SWINDON FREIGHT DEPOT 3&4 ROAD";"''";"''"
75000;;;"''";"SWINDON FRGT DEPOT MARCROFT EG";"''";"''"
75017;;;"''";"SWINDON HAWKSWORTH SIDINGS";"''";"''"
75019;;;"''";"SWINDON LOCO YARD";"''";"''"
75021;;;"''";"SWINDON LONDON END";"''";"''"
